213,29,360.044136,0.002851,158.071939,299.436584
214,26,58.94928,0.000134,56.288166,290.941389
215,29,59.621155,0.000134,55.974611,291.497831
216,149,27469.438568,0.002868,2441.445368,287.925873
217,59,11893.810211,0.002938,3226.409257,332.756597
218,28,56.621155,0.000134,54.288584,291.527227
219,51,81.601624,0.000134,69.665326,295.62209
220,26,58.140686,0.000134,55.404169,291.517517
221,35,1777.166519,0.052979,299.138429,297.993932
222,37,2716.236984,0.030377,287.768611,295.637829
223,37,2982.016647,0.025584,442.1545,315.935293
224,26,56.69928,0.000134,55.453766,290.500633
225,47,173.10553,0.000134,73.501109,293.465114
226,67,1218.950104,0.002445,238.976673,296.022173
227,27,57.441406,0,54.267177,291.352985
228,39,2171.086662,0.020695,338.173364,332.400627
229,40,23.164063,0,43.854727,288.15654
230,42,47.761719,0,55.642466,293.133356
231,26,56.644592,0.000134,14.630638,292.316919
232,27,54.132874,0.000134,17.198121,289.235035
233,48,51.507813,0,50.005383,243.425028
234,60,329.990288,0.011439,126.004525,285.510063
235,45,5479.539352,0.022992,382.613325,296.428886
236,41,4311.799393,0.010555,349.434467,296.287945
237,56,159.597969,0.000843,84.318192,292.596043
238,67,14119.913422,3.513097,1925.470669,295.745711
239,52,7488.201866,0.034776,251.568425,296.748579
240,53,91.535217,0.000134,82.753386,294.205243
241,66,1672.726624,0.000134,176.494781,293.026348
242,39,2679.717644,0.014024,204.255993,292.56389
243,102,2488.542381,0.024775,402.108862,294.900877
244,37,1918.264656,0.023798,257.378203,295.083643
245,37,1036.392479,0.017441,216.222213,318.469954
246,40,4046.290947,0.033588,248.685442,293.492153
247,67,103.812561,0.000134,80.197788,302.22551
248,38,4375.667488,0.033569,358.146208,292.115105
249,48,6501.95005,0.049369,220.16421,294.874684
250,50,71.796936,0.000134,63.516789,291.533682
251,40,5694.570107,0.014318,353.529063,292.385055
252,37,2281.354912,0.024923,246.721387,289.405357
253,47,56.308594,0,54.252831,290.710405
254,40,5227.277054,0.025132,347.941388,293.941498
255,107,8542.466675,0.033635,733.325893,305.534313
256,47,58.894592,0.000134,56.598981,290.420731
257,71,12185.316788,0.017176,577.578107,292.430824
258,36,4070.057732,0.020969,386.308692,292.485739
259,43,6247.93718,0.020705,345.686063,292.346566
260,78,999.463242,0.021676,199.317673,285.993639
261,65,3821.215157,0.000843,1918.812985,296.245935
262,62,865.142387,0.01712,188.360963,294.091618
263,38,3038.429115,0.024912,379.498757,297.08005
264,92,6152.924629,0.023376,532.622451,289.349983
265,83,4200.505791,0.033588,244.580715,257.35981
266,26,61.671936,0.000134,58.246614,291.744363
267,142,23996.379974,0.002867,1342.238913,331.732248
268,26,39.339844,0,50.7746,290.050823
269,926,246666.430756,0.002867,4518.099827,366.625851
270,27,57.402405,0.000134,55.271317,291.167343
271,28,65.562561,0.000134,62.956777,310.30933
272,69,181.355782,0.000843,158.876561,628.782356
273,36,1828.659569,0.024775,252.470322,292.065905
274,49,63.968811,0.000134,59.785193,292.389161
275,54,289.869194,0.011439,111.328645,284.684544
276,426,124800.32428,0.000134,6125.248776,292.466193
277,653,185810.806564,1.45347,181.92484,292.681305
278,136,7852.09552,0.004821,1784.14293,305.1529
279,29,48.8125,0,55.673297,292.156859
280,50,7194.352821,0.047311,374.776363,292.586297
281,31,78.300072,0.238268,67.253102,293.273302
282,28,925.396294,0.01712,196.200965,287.890293
283,31,107.660217,0.000134,88.73499,296.453703
284,104,2666.546303,0.024912,317.917631,296.342888
285,40,1831.499504,0.02498,285.262605,298.083028
286,28,58.054749,0.000134,55.730913,290.684078
287,30,58.152405,0.000134,55.402974,291.522741
288,30,57.953186,0.000134,55.919568,290.611564
289,31,362.255074,0.002851,158.081881,299.481984
290,29,59.88678,0.000134,56.292615,291.464195
291,27,59.125061,0.000134,55.977544,291.225832
292,169,27468.883881,0.002868,2441.448588,287.365919
293,70,11809.521149,0.002938,3066.41548,313.20482
294,28,56.218811,0.000134,54.295518,291.053516
295,61,79.964905,0.000134,69.327086,294.19791
296,29,56.546936,0.000134,55.406865,290.549932
297,39,1776.635269,0.052979,299.172086,296.186868
298,43,2715.287766,0.030377,287.77085,295.081478
299,45,2981.438522,0.025584,442.088409,315.381303
300,27,58.316467,0.000134,55.463545,291.447041
301,58,175.765686,0.000134,73.23199,295.067636
302,81,1218.149323,0.002445,239.005514,294.397449
303,30,56.347656,0,54.260926,290.656351
304,41,2168.961662,0.020695,338.231246,331.669039
305,48,22.648438,0,43.854437,287.890751
306,60,47.785156,0,55.642218,293.2623
307,30,55.238342,0.000134,17.211836,289.953304
308,29,55.203186,0.000134,17.208755,289.992619
309,51,51.480469,0,50.009578,243.336733
310,65,329.642632,0.011439,126.021153,285.223999
311,46,5479.539352,0.022992,382.613325,296.444679
312,42,4311.799393,0.010555,349.434467,296.288036
313,64,159.597969,0.000843,84.318192,292.596607
314,71,14119.913422,3.513097,1925.470669,295.745711
315,61,7488.651085,0.034776,251.607484,294.844376
316,60,93.734436,0.000134,82.753966,295.478463
317,68,1672.726624,0.000134,176.494781,293.065327
318,35,2679.717644,0.014024,204.255993,292.56389
319,105,2491.163475,0.024775,402.109732,297.791719
320,39,1919.452156,0.023798,257.378875,296.083877
321,39,1036.392479,0.017441,216.222213,318.50212
322,44,4046.290947,0.033588,248.685442,293.492245
323,66,106.671936,0.000134,80.198666,303.635294
324,41,4375.144051,0.033569,358.146178,291.750795
325,52,6501.438332,0.049369,220.164203,294.510406
326,57,71.796936,0.000134,63.516789,291.533682
327,44,5694.570107,0.014318,353.529063,292.385055
328,39,2281.354912,0.024923,246.721387,289.405357
329,50,56.308594,0,54.252831,290.710405
330,43,5226.765335,0.025132,347.942923,293.547916
331,126,8542.466675,0.033635,733.325893,305.534313
332,54,58.894592,0.000134,56.598981,290.420731
333,71,12185.316788,0.017176,577.578107,292.459282
334,39,4069.546013,0.020969,386.30873,292.226076
335,46,6247.93718,0.020705,345.686063,292.346566
336,96,999.951523,0.021676,198.996696,286.064078
337,77,3821.215157,0.000843,1918.812985,296.245935
338,69,863.677544,0.01712,188.360959,293.906399
339,39,3038.456459,0.024912,379.504579,297.501919
340,106,6152.924629,0.023376,532.622451,289.349983
341,98,4200.505791,0.033588,244.580715,257.35981
342,29,61.671936,0.000134,58.246614,291.744454
343,161,23997.528412,0.002867,1342.23893,332.232101
344,28,40.917969,0,50.789755,291.050194
345,1004,246666.430756,0.002867,4518.099827,366.626156
346,28,57.941467,0.000134,55.271317,291.663952
347,29,65.578186,0.000134,62.964356,310.247154
348,74,181.355782,0.000843,158.876561,628.782494
349,37,1831.503319,0.024775,252.47997,295.963931
350,50,63.500061,0.000134,59.791507,291.689123
351,55,290.9356,0.011439,111.328935,285.47558
352,439,124800.32428,0.000134,6125.248776,292.466239
353,627,185811.353439,1.45347,181.927251,293.26041
354,124,7852.09552,0.004821,1784.144821,304.999022
355,29,48.8125,0,55.673297,292.156859
356,48,7194.352821,0.047311,374.776363,292.586297
357,29,78.300072,0.238268,67.253102,293.275415
358,28,925.396294,0.01712,196.200965,287.890293
359,28,109.476624,0.000134,88.986937,297.34823
360,96,2667.081459,0.024912,317.931128,295.528765
361,35,1830.312004,0.02498,285.277143,297.264287
362,26,58.054749,0.000134,55.730913,290.68417
363,26,57.640686,0.000134,55.402684,291.366755
364,27,57.953186,0.000134,55.919568,290.613677
365,30,363.29023,0.002851,158.081881,300.265756
366,27,59.378967,0.000134,56.292528,291.223525
367,26,59.125061,0.000134,55.977544,291.227991
368,159,27468.368256,0.002868,2441.448596,287.028381
369,63,11810.810211,0.002938,3067.173495,313.677159
370,30,56.226624,0.000134,54.295518,291.10107
371,58,80.48053,0.000134,69.327086,294.571615
372,27,56.546936,0.000134,55.406865,290.623747
373,37,1776.635269,0.052979,299.172086,296.188859
374,37,2715.287766,0.030377,287.77085,295.081493
375,40,2981.21196,0.025584,442.088409,315.381303
376,27,58.316467,0.000134,55.463545,291.608158
377,52,175.765686,0.000134,73.23199,295.067681
378,73,1217.633698,0.002445,239.005224,294.148018
379,28,56.347656,0,54.260926,290.656351
380,41,2168.961662,0.020695,338.231246,331.669085
381,46,22.648438,0,43.854437,287.890751
382,46,47.785156,0,55.642218,293.2623
383,26,55.246155,0.000134,17.214523,290.040838
384,28,55.203186,0.000134,17.208755,290.135654
385,48,51.441406,0,49.86652,243.204865
386,57,330.627007,0.011439,126.023224,285.723616
387,45,5479.613571,0.022992,382.626629,296.654667
388,40,4310.686111,0.010555,349.43142,294.079454
389,58,159.4925,0.000843,84.323554,292.453079
390,68,14121.483734,3.513097,1925.471828,296.913054
391,53,7487.174522,0.034776,251.61255,294.123333
392,57,91.703186,0.000134,82.764259,294.013834
393,73,1675.589905,0.000134,176.507407,295.306485
394,37,2678.623894,0.014024,204.244592,291.823859
395,92,2488.229881,0.024775,402.145467,294.762053
396,34,1918.940437,0.023798,257.37868,295.93227
397,37,1036.896385,0.017441,216.482487,320.038583
398,49,4046.759697,0.033588,248.360992,294.079412
399,69,106.253967,0.000134,80.205266,303.342525
400,43,4376.304207,0.033569,358.153785,292.107264
401,49,6501.407082,0.049369,220.163666,293.342254
402,50,72.98053,0.000134,63.525179,292.276251
403,41,5695.269325,0.014318,353.561211,292.942267
404,37,2281.354912,0.024923,246.721387,289.405357
405,50,56.875,0,54.258585,290.884075
406,41,5227.960648,0.025132,347.945324,294.472027
407,114,8542.935425,0.033635,733.057145,307.376945
408,51,59.937561,0.000134,56.600884,290.967113
409,69,12187.488663,0.017176,577.597712,293.733653
410,40,4071.760857,0.020969,386.311172,293.738527
411,44,6248.827805,0.020705,345.717933,292.597754
412,82,1000.010117,0.021676,198.996696,286.239784
413,68,3825.195625,0.000843,1918.877816,295.333728
414,66,862.068169,0.01712,188.37441,292.387461
415,40,3037.655678,0.024912,379.54783,293.944422
416,107,6152.924629,0.023376,532.622451,289.349983
417,94,4200.505791,0.033588,244.580715,257.35981
418,28,62.179749,0.000134,58.279902,291.812199
419,153,23993.301849,0.002867,1342.29626,330.407011
420,28,39.945313,0,50.778993,290.345448
421,966,246661.715912,0.002867,4517.813469,366.174839
422,27,56.929749,0.000134,55.285007,290.82214
423,31,64.644592,0.000134,62.97445,309.779243
424,70,183.183907,0.000843,158.359951,629.700596
425,41,1831.495506,0.024775,252.478182,296.054193
426,58,64.04303,0.000134,59.7802,292.169861
427,53,290.96685,0.011439,111.328935,285.541231
428,433,124800.777405,0.000134,6125.272755,292.612082
429,611,185810.142502,1.45347,181.954131,291.482708
430,118,7852.341614,0.004821,1784.173297,304.519834
431,35,49.480469,0,55.67729,292.515488
432,47,7194.438759,0.047311,374.782398,292.716971
433,34,78.382103,0.238268,67.266182,293.321804
434,33,925.396294,0.01712,196.200965,287.890293
435,31,109.125061,0.000134,88.766594,295.811392
436,105,2667.343178,0.024912,317.968839,294.132904
437,38,1829.288567,0.02498,285.274567,295.950805
438,28,58.07428,0.000134,55.734376,290.851606
439,28,57.148499,0.000134,55.411204,290.942944
440,27,59.597717,0.000134,55.933167,291.547625
441,32,361.243355,0.002851,159.140895,293.956244
442,28,59.562561,0.000134,56.315614,291.109959
443,28,59.652405,0.000134,55.981758,291.554741
444,144,27480.090912,0.002868,2441.231856,287.119854
445,59,11810.724274,0.002938,3066.207458,315.995681
446,27,56.820374,0.000134,54.305945,291.528284
447,51,79.406311,0.000134,69.328341,294.253474
448,28,57.644592,0.000134,55.407126,291.269077
449,36,1776.307144,0.052979,299.236135,294.73667
450,41,2717.049484,0.030377,287.814998,295.215914
451,42,2975.309616,0.025584,442.128606,311.839789
452,28,57.828186,0.000134,55.467319,291.137655
453,50,175.777405,0.000134,73.23199,295.175089
454,76,1218.680573,0.002445,239.005521,294.888737
455,27,57.460938,0,54.263396,291.301966
456,38,2169.758537,0.020695,338.239764,330.987001
457,41,22.648438,0,43.854437,287.890751
458,46,47.816406,0,55.646006,293.67297
459,27,54.695374,0.000134,17.223371,289.58243
460,27,54.207092,0.000134,17.220508,289.254482
461,44,51.441406,0,49.86652,243.204865
462,51,330.627007,0.011439,126.023224,285.723616
463,42,5479.617477,0.022992,382.626629,296.815693
464,38,4310.178299,0.010555,349.427903,293.823202
465,53,159.4925,0.000843,84.323554,292.453079
466,63,14121.483734,3.513097,1925.471828,296.913054
467,49,7486.608116,0.034776,251.614504,293.599685
468,48,91.714905,0.000134,82.764259,294.053886
469,58,1675.589905,0.000134,176.507407,295.306577
470,35,2678.623894,0.014024,204.244592,291.823859
471,108,2488.229881,0.024775,402.145467,294.762053
472,38,1918.940437,0.023798,257.37868,295.93227
473,40,1036.896385,0.017441,216.482487,320.038629
474,47,4046.759697,0.033588,248.360992,294.079412
475,66,106.253967,0.000134,80.205266,303.384083
476,40,4376.312019,0.033569,358.153785,292.171246
477,53,6501.407082,0.049369,220.163666,293.35723
478,59,72.98053,0.000134,63.525179,292.276251
479,46,5695.273232,0.014318,353.561211,292.944694
480,43,2281.354912,0.024923,246.721387,289.405357
481,56,56.875,0,54.258585,290.884075
482,42,5227.460648,0.025132,347.94575,294.20208
483,117,8542.935425,0.033635,733.057145,307.376945
484,55,59.937561,0.000134,56.600884,290.967113
485,70,12187.496475,0.017176,577.597712,293.799907
486,39,4071.237419,0.020969,386.312742,293.290907
487,48,6248.831711,0.020705,345.717933,292.612879
488,87,1000.010117,0.021676,198.996696,286.239784
489,81,3825.195625,0.000843,1918.877816,295.333728
490,71,862.068169,0.01712,188.37441,292.387461
491,44,3037.655678,0.024912,379.54783,293.944422
492,109,6152.924629,0.023376,532.622451,289.349983
493,95,4200.505791,0.033588,244.580715,257.35981
494,30,62.179749,0.000134,58.279902,291.827976
495,162,23993.301849,0.002867,1342.29626,330.407011
496,27,39.945313,0,50.778993,290.345448
497,951,246661.715912,0.002867,4517.813469,366.174931
498,27,56.945374,0.000134,55.289574,290.815987
499,28,64.644592,0.000134,62.97445,309.789229
500,64,183.183907,0.000843,158.359951,629.773441
501,36,1831.495506,0.024775,252.478182,296.054193
502,50,64.04303,0.000134,59.7802,292.170761
503,52,290.888725,0.011439,111.33215,285.253788
504,425,124800.781311,0.000134,6125.272755,292.63822
505,605,185810.142502,1.45347,181.954131,291.482754
506,104,7851.290833,0.004821,1784.173344,303.782567
507,28,49.480469,0,55.67729,292.569729
508,46,7194.434853,0.047311,374.782398,292.716979
509,30,78.378197,0.238268,67.269495,293.172533
510,28,925.396294,0.01712,196.200965,287.890293
511,27,109.125061,0.000134,88.76755,295.700785
512,96,2667.343178,0.024912,317.968839,294.132912
513,46,1829.288567,0.02498,285.274567,295.950904
514,28,58.07428,0.000134,55.734376,290.905939
515,32,57.148499,0.000134,55.411204,291.05637
516,34,59.597717,0.000134,55.933167,291.547724
517,30,361.243355,0.002851,159.140895,293.956252
518,27,59.562561,0.000134,56.315614,291.11208
519,26,59.664124,0.000134,55.992613,291.469637
520,146,27480.090912,0.002868,2441.231856,287.121868
521,60,11810.505524,0.002938,3066.233648,316.032237
522,26,56.839905,0.000134,54.307676,291.311556
523,50,79.406311,0.000134,69.328341,294.267474
524,175,57.148499,0.000134,55.412356,291.029087
525,39,1776.830582,0.052979,299.236424,295.072972
526,38,2717.049484,0.030377,287.814998,295.307169
527,40,2975.833054,0.025584,442.128896,312.183892
528,30,57.281311,0.000134,55.468484,290.841127
529,49,175.777405,0.000134,73.23199,295.274355
530,74,1218.684479,0.002445,239.005521,294.931156
531,27,57.460938,0,54.263396,291.356207
532,38,2169.758537,0.020695,338.239764,331.016237
533,43,22.648438,0,43.854437,287.890751
534,46,47.289063,0,55.646838,293.430428
535,27,54.695374,0.000134,17.223371,289.680162
536,27,54.722717,0.000134,17.220508,289.634024
537,47,51.46875,0,49.871076,243.466609
538,61,330.627007,0.011439,126.023224,285.723623
539,45,5479.617477,0.022992,382.626629,296.88319
540,41,4311.154861,0.010555,349.45744,293.925375
541,61,159.4925,0.000843,84.323554,292.470589
542,71,14120.98764,3.513097,1925.472829,296.56026
543,58,7487.123741,0.034776,251.614504,293.941613
544,55,91.710999,0.000134,82.764259,294.207335
545,71,1675.593811,0.000134,176.507407,295.313313
546,37,2678.623894,0.014024,204.244592,291.823867
547,107,2488.229881,0.024775,402.145467,294.764822
548,40,1918.940437,0.023798,257.37868,295.932568
549,40,1036.388573,0.017441,216.482479,319.524243
550,43,4046.759697,0.033588,248.360992,294.117231
551,70,105.863342,0.000134,80.237524,302.655069
552,42,4376.312019,0.033569,358.153785,292.282372
553,47,6501.426613,0.049369,220.163361,293.328168
554,73,73.000061,0.000134,63.522541,292.204706
555,42,5695.273232,0.014318,353.561211,292.988151
556,37,2281.354912,0.024923,246.721387,289.405357
557,49,56.363281,0,54.258295,290.781277
558,40,5226.894241,0.025132,347.95372,293.495802
559,114,8543.447144,0.033635,733.057145,307.658611
560,48,59.414124,0.000134,56.603664,290.72048
561,69,12187.496475,0.017176,577.597712,293.854369
562,38,4071.253044,0.020969,386.312517,293.304874
563,43,6248.831711,0.020705,345.717933,292.694361
564,79,1000.014023,0.021676,198.996696,286.24192
565,67,3825.308907,0.000843,1918.904201,295.103909
566,65,862.068169,0.01712,188.37441,292.404543
567,39,3037.53849,0.024912,380.215533,293.131745
568,118,6152.924629,0.023376,532.622451,289.349983
569,84,4200.505791,0.033588,244.580715,257.35981
570,28,62.179749,0.000134,58.279902,291.96664
571,153,23993.301849,0.002867,1342.29626,330.439009
572,28,39.910156,0,50.779309,290.354639
573,937,246661.715912,0.002867,4517.813469,366.185093
574,27,56.937561,0.000134,55.290494,290.857515
575,29,64.625061,0.000134,62.986188,309.739279
